itemID|title|author|publisher|main topic|subtopics
75518|Die Stille meiner Worte|Ava Reed|Oetinger Taschenbuch GmbH|DND|[5AQ,FXL,YFM,YFN]
17727|Das Lied der KrÃ¤hen|Leigh Bardugo|Knaur HC|FMR|[FBA,FMR,FMX,FYT]
30734|Das Gold der KrÃ¤hen|Leigh Bardugo|Knaur HC|FMB|[FBA,FMR,FMX,FYT]
22214|Mein Wisch-und-weg-Buch: Erster MalspaÃŸ|Jessica Greenwell|Usborne Verlag|YBG|[5AD,YBL]
58019|Zauberpapier Malbuch fÃ¼r Jungs|Norbert Pautner|Frech Verlag GmbH|YBG|[5,5A,5AF,5HRA,5HRB,5HRC,5HRD,5J,5JB,WF,YB,YBG,YBG,YBL]
6815|Mein Wisch-und-weg-Buch: Dinosaurier|Kirsteen Robson|Usborne Verlag|YBLL|[5AD,YBG]
49663|Mein Wisch-und-weg-Buch: Bei den Piraten|Kirsteen Robson|Usborne Verlag|YBG|[5AD,YBL]
13653|Das Fossil|Joshua Tree|Belle Epoque Verlag|FLC|[5AT,1MTS,1ZMCF,FLC,FLR]
64181|Der Hobbit|John Ronald Reuel Tolkien|Klett-Cotta Verlag|FMB|[FYT,YFH]
65981|Scarred Lions|Fanie Viljeon|Ransom Publishing|YFB|[5AN]
13492|BookLess. Gesponnen aus GefÃ¼hlen|Marah Woolf|Oetinger Taschenbuch GmbH|YF|[5AQ]
50793|Mein Farbenzauber-Malbuch|Fiona Watt|Usborne Verlag|YBG|[5AF,YBL]
54401|Der Schwarze Thron 4 - Die GÃ¶ttin|Kendare Blake|Penhaligon|FBA|[FBA,FM,FMB,FYT]
5027|Das Schicksal ist ein mieser VerrÃ¤ter|John Green|dtv Verlagsgesellschaft|YXHB|[5AN,5AP,1DDN-NL-A,1KBB,YFB,YFM,YXG,YXHB,YXL]
1604|Emanio - Der SchÃ¶ne und das Biest|Nicole Gozdek|Piper Verlag GmbH|FN|[FMM,FMR,FMW,FN]
1425|Zwillingskronen|Annemarie Blenk|Wreaders Verlag|FM|[]
63769|Dunkler Herrscher|Marc Stehle|Eisermann|FMB|[FMT,FMW]
46849|Der Pakt der Drachen - GefÃ¤hrten|Bea Stache|Books on Demand|FMB|[FM,FMB,FMR]
76689|Der Pakt der Drachen - Tribute|Bea Stache|Books on Demand|FMB|[FM,FMB,FMR]
9789|Dungeons & Dragons Game Master's Guide - Spielleitererhandbuch|Schwalb Robert J., Thompson Rodney, Lee Peter, Rob|Ulisses Spiel & Medien|WDHW|[FMB,WDHW]
32632|I Knew U Were Trouble|Kami Garcia|Ravensburger Verlag|YFM|[5AQ,5PB-US-H,1KBB,FRD,FRM,YFM]
20698|Night Rebel 1 - Kuss der Dunkelheit|Jeaniene Frost|Blanvalet Taschenbuchverl|FBA|[1DTP,1KBB-US-NAKC,FBA,FMR,FMT,FMX,FYT]
17805|The Guardians 02|Sky Landis|Latos Verlag|FMR|[FRM]
71077|Princess Knight|G. A. Aiken|Piper Verlag GmbH|FMR|[]
20300|The Guardians 01|Sky Landis|Latos Verlag|FMR|[FMR,FRM]
8384|Inepu|Roxane Bicker|Hybrid Verlag|FFD|[FFD,FFP,FFS,FMM,FN]
69786|Honey Badgers|G. A. Aiken|Piper Verlag GmbH|FMR|[FRX]
73827|Aset|Roxane Bicker|Hybrid Verlag|FFD|[FFD,FFH,FFS,FMM,FN]
10667|Blacksmith Queen|G. A. Aiken|Piper Verlag GmbH|FMR|[]
60430|Throne of Glass 2 - Kriegerin im Schatten|Sarah J. Maas|dtv Verlagsgesellschaft|YFHR|[5AQ,5JA,FMB,YFC,YFHR]
32574|Invasion|Richard Schwartz|Piper Verlag GmbH|FMB|[]
15412|Eine Art Familientreffen|Judith Kerr|Ravensburger Verlag|YFY|[5AN,5PGJ,FJMS,NHTZ1,YFT,YFX,YNHP,3MPB]
34801|Freundebuch - Meine liebsten Freundinnen und Freunde (Prinzessin Lillifee)||Coppenrath F|YBCH|[5JA,YBCH,YBG,YBL,YZS]
73533|Warrior Cats Staffel 1/04. Vor dem Sturm|Erin Hunter|Beltz GmbH, Julius|YNNJ22|[5AL,FMW,FYT,YFC,YFH,YFP,YNNJ22]
17283|A Song of Ice and Fire 05. A Dance with Dragons|George R. R. Martin|Random House LCC US|FMB|[FJ,FL]
44697|The Hobbit|J. R. R. Tolkien|HarperCollins Publishers|FM|[]
39483|The Hobbit: Pocket Hardback|J. R. R. Tolkien|HarperCollins Publishers|FBA|[FBC,FM]
11442|Dragons: Drachenbasteln leicht gemacht||Panini Verlags GmbH|YBCH|[5AC,WFTM,YBL,YF]
73264|Le Petit Nicolas et ses voisins|Jean-Jacques Sempe, Rene Goscinny|Gallimard|YF|[2ADF]
43134|Doktor Maxwells chaotischer Zeitkompass|Jodi Taylor|Blanvalet Taschenbuchverl|FBA|[1HSU,FBA,FDK,FJ,FLG,FM,FMH,FMK,FYT,NK,3CT,3KL-GB-D,3KLK,3MGQZ,3MNQ-GB-V,3MNQZ,3MRBF]
24764|Zorn der Engel|Marah Woolf|Piper Verlag GmbH|FMR|[]
29711|Sister of the Moon|Marah Woolf|NOVA MD|YFHR|[FMR,FNM,FRM,YFHR,YFM]
32266|Sister of the Stars|Marah Woolf|NOVA MD|YFHR|[FMR,FN,FRM,YFHR,YFM]
68157|Der ewige Krieg|Joe Haldeman|Heyne Taschenbuch|FLR|[FJM,FLR,FM,FYT]
14287|LEGOÂ® Geniale Maschinen: Mit 11 Modellen|Panini|Panini Verlags GmbH|YNVD3|[5AJ,YBL,YNTG,YNTP,YNTR,YNVD3]
11129|The Werewolf of Locus Bradle|Amos Keppler|MIDNIGHT FIRE MEDIA|FKW|[FMX]
54034|Kiss of Death|Kristina Licht|NOVA MD|FMR|[FMT,FMX]
72593|The Expanse 02. Caliban's War|James S. A. Corey|Little, Brown Book Group|FL|[]
60698|Hurt|Tabitha Suzuma|Penguin Random House Children's UK|YFM|[5AN,YX]
64957|Der Goldene Kompass, Das Magische Messer, Das Bernstein-Teleskop|Philip Pullman|Carlsen Verlag GmbH|YFGS|[5AN,1DDU,FLM,FMM,YFB,YFC,YFH,YFP]
53497|Meine Kindergarten-Freunde||Ars Edition GmbH|YBG|[5AC,YBL,YXHB,YZG,YZS]
60124|Das Vamperl|Renate Welsh|dtv Verlagsgesellschaft|YFH|[5AH,YFM,YFP,YFQ]
20894|Tagebuch - Funny Patches - STOP||Coppenrath F|YZS|[5JA,5JB,YBG,YZS]
35125|Harry Potter and the Prisoner of Azkaban - Gryffindor Edition|Joanne K. Rowling|Bloomsbury UK|YFH|[5AK,FBA,YFC]
14823|Black Dagger 01. Nachtjagd|J. R. Ward|Heyne Taschenbuch|FMR|[1KBB-US-NAK,FRX,FYT]
74331|Gilde der JÃ¤ger 01. Engelskuss|Nalini Singh|LYX|FMR|[FMR,FMX,FP,FRT]
45831|Torn - Eine Liebe zwischen Licht und Dunkelheit|Jennifer L. Armentrout|Heyne Taschenbuch|FMR|[1KBB-US-SWLN,3MRB]
33342|Neon Birds|Marie GraÃŸhoff|LÃ¼bbe|FLPB|[5AT,FDB,FLPB,FLR]
18180|The Silmarillion|J. R. R. Tolkien|HarperCollins Publishers|FM|[]
68534|The Tolkien Treasury: Roverandom, Farmer Giles of Ham, The Adventures of Tom Bombadil, Smith of Woot|John Ronald Reuel Tolkien|Harper Collins Publ. UK|FM|[]
55704|Das magische Archiv (Der filmische Zauber von Phantastische Tierwesen: Grindelwalds Verbrechen)|Signe Bergstrom|HarperCollins|QRYX5|[ATF,FM,QRYX5]
65996|Eclipse|Stephenie Meyer|Little, Brown Book Group|YFB|[5AQ,YFH]
52897|Mein groÃŸes Anziehpuppen-Stickerbuch: Auf dem Reiterhof und Beim Reitturnier|Lucy Bowman|Usborne Verlag|YBG|[YBL]
15477|Harry Potter 1 Ã  l'Ã©cole des sorciers|Joanne K. Rowling|Gallimard|YFH|[5AL,FL]
9175|Rule of Wolves|Leigh Bardugo|Knaur HC|FMB|[FBA,FMB,FYT]
68075|VerstoÃŸene des Lichts|Lara Adrian|LYX|FBA|[5JA,1K,1KB,1KBB,F,FB,FBA,FM,FMR,FR,FRD,FRT,3M,3MR,3MRB]
26043|Enola Holmes: The Case of the Missing Marquess - As seen on Netflix, starring Millie Bobby Brown|Nancy Springer|Hot Key Books|YFCF|[]
39620|Ein Baum voller Geheimnisse|Natalie Standiford|Carlsen Verlag GmbH|YFC|[5AL,Y,YF,YFN,YFQ]
34795|Der magische Lernkoffer Piraten|moses.|moses. Verlag GmbH|YPC|[YBL,YPC,YPM]
62640|Alles Ã¼ber Piraten|Andrea Erne|Ravensburger Verlag|YNHA|[5AD,YBL,YNJ,YNTR,YXZ,3M]
49447|Simon vs. the Homo Sapiens Agenda|Becky Albertalli|Harper Collins Publ. USA|YXHB|[5AN,YFM,YXB]
17289|The Great Dune Trilogy|Frank Herbert|Orion Publishing Group|FL|[]
15704|Riders - Feuer und Asche|Veronica Rossi|FISCHER FJB|FM|[5AQ]
65783|Agartha, Die Welt im Inneren der Erde|Mariana Stjerna|SoulLink Publisher|FKW|[]
33356|Harry Potter and the Prisoner of Azkaban - Ravenclaw Edition|Joanne K. Rowling|Bloomsbury UK|YFH|[5AK,FBA,YFC]
65948|Krikkit's Shoes|Jessie L. Best|BestBooks|YFH|[]
27152|Gangsta Granny|David Walliams|Harper Collins Publ. UK|YFQ|[5AK]
62201|Mein Sticker-Bauernhof||Ars Edition GmbH|YBG|[5AD,YBL]
5330|The Hunger - Die letzte Reise|Alma Katsu|Heyne Taschenbuch|FMH|[1KBB,3MN]
52453|The Galaxy, and the Ground Within|Becky Chambers|Hodder And Stoughton Ltd.|FLS|[FH,FJ]
58136|Fabula Lux (Sammelband)|Jasmin Romana Welsch|Sternensand Verlag|FMX|[5AN,1DFA]
76306|House-of-Night - Die Storys|P. C. Cast, Kristin Cast|FISCHER Taschenbuch|FBA|[5AQ,1KBB-US-SWO,FMR,FYT]
38782|Wilde Umarmung|Nalini Singh|LYX|FMR|[FM,FP,FR,FRD,FRT]
30120|A Darker Shade of Magic. Collector's Edition|V. E. Schwab|Macmillan USA|FMH|[]
76243|Die KÃ¶nigin des Lichts|Nora Roberts|Heyne Taschenbuch|FMR|[FB,FRD,FYT]
7886|Das Geheimnis der GroÃŸen Schwerter 01. Der Drachenbeinthron|Tad Williams|Klett-Cotta Verlag|FMB|[FYT,YFH]
72297|Das Geheimnis der GroÃŸen Schwerter 01. Der Drachenbeinthron|Tad Williams|Klett-Cotta Verlag|FMB|[FYT]
50908|Between the Lines|Jodi Picoult, Samantha van Leer|SIMON PULSE|YFJ|[YFH]
36331|Perfekt kann ich auch, bringt aber nix!|Catherine Wilkins|Ars Edition GmbH|YFQ|[5AL,5LF,YFN,YFQ,YFS]
39060|Diary of a Wimpy Kid 13. The Meltdown|Jeff Kinney|Hachette Book Group USA|YFQ|[]
46942|Swallows And Amazons|Arthur Ransome|Penguin Random House Children's UK|YFA|[5AK]
13107|Mein erstes dickes Malbuch Bunte Tierwelt||Ars Edition GmbH|YBGC|[5AB,5ABK,YBL,YF]
35210|The Sun is Also a Star|Nicola Yoon|Random House Children's|YFM|[5AN,1KBB,YFB,YXN]
25828|Die Ãœberlebenden|Alexandra Bracken|Goldmann TB|FDB|[1KBB,FDB,FMX,FYT]
16507|Heartstopper Volume Four|Alice Oseman|Hachette Children's  Book|YXLD2|[5AP,4Z-GB-ACT,XADC,YFM,YFZR,YNMH]
52087|Mein erstes dickes Malbuch FrÃ¼hling||Ars Edition GmbH|YBGC|[5AB,5HPF,5HRA,YBL,YNA]
64778|Artemis Fowl. Film Tie-In|Eoin Colfer|Penguin Books Ltd (UK)|YFCF|[5AK,YFG,YFH]
66217|The 5th Wave 1|Rick Yancey|Penguin Books Ltd (UK)|YFCB|[5AM,5AN,YFB,YFG]
65224|The Soldier: Rise of the Jain, Book One|Neal Asher|NIGHT SHADE BOOKS|FLS|[FLR]
28068|George R. R. Martin's A Game of Thrones Leather-Cloth Boxed Set (Song of Ice and Fire Series)|George R. R. Martin|Random House LCC US|FYV|[FB,FJ,FMB]
57509|Mein kunterbuntes Ausschneide-Buch|Nico Sternbaum|Bassermann, Edition|YBG|[5AC,YBL]
65037|HÃ¼ter der Erinnerung|Lois Lowry|dtv Verlagsgesellschaft|YFE|[5AN,YFG,YFH]
36322|The To All the Boys I've Loved Before Paperback Collection|Jenny Han|Simon + Schuster Inc.|YF|[5AN]
51140|Meine Wilden Freunde|Joachim Masannek|360 Grad Verlag GmbH|Y|[]
13793|SUPERLESER! SPEZIAL Spider-Man A New Universe Das offizielle Buch zum Film||Dorling Kindersley Verlag|YFCA|[5AG,4CD,YBL,YFCA,YFU,YN,YNF]
63688|El Principito/ The Little Prince|Antoine De Saint-Exupery|PLANETA PUB|YF|[]
5739|Das Lied von Eis und Feuer 10. Ein Tanz mit Drachen|George R. R. Martin|Penhaligon|FYT|[FMB,FYT]
72761|Wild Cards. Die erste Generation 02 - Der Schwarm|George R. R. Martin|Penhaligon|FLP|[FLP,FMX]
64670|Elementz|Jenny Rubus|Edition Roter Drache|FMB|[]
63009|Allein durch die Sterne|Nika S. Daveron|Piper Verlag GmbH|YFE|[FDB,FMR,FRT,YFE]
5521|Botschafter der Sterne|Baoshu|Heyne Taschenbuch|FYT|[FL,FYT,FYV]
49295|Im Schatten des Feldmarschalls: Geschichten aus dem Powder-Mage-Universum|Brian McClellan|Cross Cult|FMB|[FMR]
45948|Paulson's Peak|JÃ¶rg Benne|Mantikore Verlag|FM|[]
78836|Das Land des Lachens|Jonathan Carroll|Heyne Taschenbuch|FMM|[1KBB]
48423|Night of Crowns, Band 2: KÃ¤mpf um dein Herz|Stella Tack|Ravensburger Verlag|YFM|[5AQ,FMR,FR,FRD,YFHR,YFM]
57111|Night of Crowns, Band 1: Spiel um dein Schicksal|Stella Tack|Ravensburger Verlag|YFM|[5AQ,FMR,FR,FRD,YFHR,YFM]
37529|Diary of a Wimpy Kid 08. Hard Luck|Jeff Kinney|Hachette Book Group USA|YF|[X]
53695|Rico, Oskar und die Tieferschatten (Rico und Oskar 1)|Andreas SteinhÃ¶fel|Carlsen Verlag GmbH|YFCF|[5AL,1DFG-DE-BE,YFB,YFCF,YFQ]
62484|Die Stunde des Assassinen|R. J. Barker|Heyne Taschenbuch|FMB|[FMB,FMH]
21995|Die Rache des Assassinen|R. J. Barker|Heyne Taschenbuch|FMB|[5AX,2ACB,FMB,FYT]
54063|Die MÃ¤rchen von Beedle dem Barden|Joanne K. Rowling|Carlsen Verlag GmbH|YFB|[5AL,1DDU,FM,YFC,YFH,YFJ,YFS]
598|Frag doch mal ... die Maus!: Mein Mega-RÃ¤tselblock mit der Maus|Linda Hartwig|Carlsen Verlag GmbH|WDKC|[5AH,4CD,WDKC,WDKN,YBG,YBL,YNVP]
4428|The Pocket Hobbit. 75th Anniversary Edition|John Ronald Reuel Tolkien|Harper Collins Publ. UK|FBC|[FM]
62415|Why We Took the Car|Wolfgang Herrndorf|Andersen Press|YXHL|[5AN,YFB,YXJ,YXZ]
73707|Mein erstes Schneide + Bastelbuch, m. kindersicherer Schere||Ullmann Medien|YBG|[WFTM,YBC]
77228|Mein erstes Bastelbuch mit Schere||Coppenrath F|YBG|[5AC,YBG,YBL,YNP]
26060|Sofies Welt|Jostein Gaarder|dtv Verlagsgesellschaft|FBA|[5AQ,1DNN,2ACG,FBA,FX,QDH,QDX,YFB]
8803|DIAGNOSE F||p.machinery|FL|[]
18438|Mein Kritzkratz-Freundebuch||Ars Edition GmbH|YBGC|[5AF,YBL,YNA,YZG,YZS]
73952|The People of the Pit and Other Stories|Abraham Merritt|Lulu.com|FM|[]
78516|TrÃ¶tsch Mein erstes Fensterbuch Ostereiersuche Pappenbuch||TrÃ¶tsch Verlag GmbH|YBL|[W]
17758|Top Secret 01. Der Agent|Robert Muchamore|cbt|YFCF|[5AN,5JB,1DDU-GB-W,1FMM,YFCB]
46149|Wer heute lÃ¼gt, ist morgen tot|Thomas Enger|cbt|YXHB|[5AQ,1DNN,FH,YFB,YXHB,3MRBF]
49257|Kalle kennt die Farben||klein & groÃŸ Verlag|Y|[]
68215|Seelen|Stephenie Meyer|Ullstein Taschenbuchvlg.|FMR|[FRD,FYT]
52763|The Adventures of Tom Sawyer|Mark Twain|Oxford Childrens Books|YFA|[DCA,YFC]
31324|VerrÃ¼ckte LÃ¼cken - Total bissige Haustiergeschichten|Jens Schumacher|Loewe Verlag GmbH|YNVP|[5AL,YBG,YBL,YNVP,YPCA,YZG]
19819|LieblingsrÃ¤tsel - WÃ¶rter und Wissen, ab 10 Jahren (KreuzwortrÃ¤tsel, Buchstabensalat, Geheimcodes und|Stefan Heine|Carlsen Verlag GmbH|WDKC|[5AL,5JA,5JB,5LD,4CD,WDKX,YBL,YNG,YNVP,YZG]
41013|Das Buch der verschollenen Geschichten / Teil 1 + 2|J. R. R. Tolkien|Klett-Cotta Verlag|FMB|[FB,FYT,YFH]
68160|Adventures of Tom Sawyer|Mark Twain|Random House LCC US|FBC|[5AN,DCA,FJ,YF]
37237|Infernal Devices - The Complete Collection|Cassandra Clare, Cliff Nielsen|Simon + Schuster Inc.|YFC|[1D,YFH,YFT]
53153|KreuzwortrÃ¤tsel. RÃ¤tselspaÃŸ fÃ¼r Kinder (blau)|Inge GÃ¼rtzig|Tessloff Verlag|WDKC|[5AJ,WDKC,YBL,YNVP,YZ]
77199|Malen nach Zahlen junior: Bauernhof||Ravensburger Verlag|YBGC|[5AC,YBL]
4265|Malen nach Zahlen junior: Ostern||Ravensburger Verlag|YBGC|[5AC,5HPF,YBL]
77556|Mein Sticker-Feenbuch||Ars Edition GmbH|YBG|[5AD,5JA,6FG,YBL]
44744|Das Reich der GraslÃ¤nder 2|Tad Williams|Klett-Cotta Verlag|FMB|[FYT]
73672|Der Pfad der Winde|Brandon Sanderson|Heyne Taschenbuch|FMB|[FYT]
46673|Das Lied der Nacht|C. E. Bernard|Penhaligon|FBA|[FBA,FMB,FMR,FN,FRT,FXD,FYT]
31259|Endlose Nacht|Kresley Cole|LYX|FMR|[5JA,1KB,F,FB,FM,FR,3MRB]
24026|David Tage, Mona NÃ¤chte|Andreas SteinhÃ¶fel, Anja Tuckermann|Carlsen Verlag GmbH|FXB|[5AN,FXB,YFM,YFN]
1567|LEGOÂ® Kettenreaktionen: Baue dir 10 bewegliche Maschinen|Pat Murphy|Panini Verlags GmbH|YNVD3|[5AH,YNTG,YNTP,YNTR,YNVD3]
4350|Buggy|T. J. Richards|AuthorHouse|DNT|[FL]
64485|Die GÃ¶tterkriege 07. Der Wanderer|Richard Schwartz|Piper Verlag GmbH|FMB|[]
49303|No Ballet Shoes in Syria|Catherine Bruton|Nosy Crow|YFN|[5AK,1DDU-GB-ESL,YFB]
12886|Das RÃ¤tsel von London|Benedict Jacka|Blanvalet Taschenbuchverl|FMX|[1DDU-GB-ESL,3MRBF]
77891|The Hobbit Facsimile First Edition|John Ronald Reuel Tolkien|Harper Collins Publ. UK|FBC|[FM]
71455|Meine Freunde (Monster)||Loewe Verlag GmbH|YXHB|[5AG,5HKB,5JB,4CD,FM,JNLB,WFX,WZG,YBG,YBL,YFD,YFH,YXHB,YZG]
12157|Disney Best of: Die schÃ¶nsten Motive zum Ausmalen|Panini|Panini Verlags GmbH|YBCH|[5AF,WFX,YBCH,YBGC,YBL]
45645|Disney Die EiskÃ¶nigin 2: Mandalas|Panini|Panini Verlags GmbH|YBCH|[5AC,YBCH,YBG,YBGC,YBL]
57764|Disney Prinzessin Best of: Die schÃ¶nsten Motive zum Ausmalen|Panini|Panini Verlags GmbH|YBCH|[5AF,YBGC,YBL]
75834|Disney - Best of: Mandalas|Panini|Panini Verlags GmbH|YBCH|[5AC,YBGC,YBL]
61894|Mein superflauschiges & kreatives Eintragbuch|Florentine Specht|Schwager und Steinlein|YFZ|[5AJ,YBL,YFZ,YN,YNN,YNU,YNV,YX,YZG,YZS]
72101|Vampir fÃ¼r dich|Lynsay Sands|LYX|FMR|[5JA,FB,FR,FRD,FRT]
33630|Nebel im August|Robert Domes|cbt|YFCW|[5AP,1DFG,YFX,YFY,3MPBGJ-DE-H]
19949|Freundebuch - Meine Freunde - Motorsport||Coppenrath F|YNTR|[5JB,YBG,YBL,YNTR,YZS]
42222|Because of Winn-Dixie|Kate DiCamillo|Walker Books Ltd.|YFB|[5AJ,5AK]
25903|Mein FÃ¼hl-Stickerheft - Im Zoo||Ars Edition GmbH|YBG|[5AD,YBG,YBLL]
44734|FÃ¼hl-Stickerheft: Mein FÃ¼hl-Stickerheft - Wilde Tiere||Ars Edition GmbH|YBG|[5AC,YBL]
66868|Gregs Tagebuch 11 - Alles KÃ¤se!|Jeff Kinney|Baumhaus Verlag GmbH|YFQ|[5AL,1KBB,YFQ,YFS,YZG,3MRBF]
70913|Kreative Kratzkunst: Tiere im Meer: Set mit 10 Kratzbildern, Anleitungsbuch und Holzstift|Anton Poitier|Carlsen Verlag GmbH|YBGC|[5AF,5LB,5LC,4CA,JNLA,YBG,YBLL,YNA]
36943|Der Findefuchs|Irina Korschunow, Reinhard Michl|dtv Verlagsgesellschaft|YBCS|[5AG,5AH,YFP]
369|Sams Wal|Katherine Scholes|Ravensburger Verlag|YFM|[5AK,YFP]
54501|Game of Thrones 2|George R. R. Martin|Penhaligon|FMB|[]
43678|Entdecke die Fahrzeuge|Laura Leintz|Carlsen|YBCS|[5AC,5HKA,5LB,YBC,YBCH,YBLT,YZG]
56932|Geschichten von der PAW Patrol - Vorlese-Pappbilderbuch mit 10 lustigen GerÃ¤uschen fÃ¼r Kinder ab 3 J||Phoenix Int Publications|YBCH|[5AC,YBL]
58436|Mein erstes Hamburg-Buch||Schuenemann C.E.|YBCB|[1DFG-DE-VH,YBL]
63435|Alex Rider 02: Gemini-Project|Anthony Horowitz|Ravensburger Verlag|YFC|[5AN]
3058|HALLOWEEN - DIE NACHT DES GRAUENS|Curtis Richards|epubli|FK|[]
42798|Vicky Bo's Kinder-RÃ¤tsel-Buch ab 3 Jahren|Vicky Bo|Vicky Bo Verlag GmbH|WDKN|[5AC,5HKA,5HPD,5HPF,5HRA,5HRB,5HRC,5HRD,4CA,WDKN,WFX,WT,WZG,YBGC,YNMF,YNMH,YNVP,YZG,YZS]
56963|The Expanse Hardcover Boxed Set: Leviathan Wakes, Caliban's War, Abaddon's Gate: Now a Prime Origina|James S. A. Corey|ORBIT|FLS|[]
48486|Leviathan Falls|James S. A. Corey|Little, Brown Book Group|FL|[]
27170|Malen nach Zahlen: Dinosaurier||Ravensburger Verlag|YBGC|[5AF,YBL]
15423|Gregs Tagebuch 9 - BÃ¶se Falle!|Jeff Kinney|Baumhaus Verlag GmbH|YFN|[5AL,1KBB,YFQ,YFS,YZG,3MRB]
38570|Darker After Midnight|Lara Adrian|DELACORTE PR|FRT|[]
77620|Diary of a Wimpy Kid 01|Jeff Kinney|Hachette Book Group USA|YF|[5AL,X]
1607|Die Zeit der Verachtung|Andrzej Sapkowski|dtv Verlagsgesellschaft|FMB|[FBA,FM,FMH,FYT]
3570|Im Zeichen der Mohnblume - Die Kaiserin|R.F. Kuang|Blanvalet Taschenbuchverl|FBA|[1FPC,FBA,FMB,FYT,3MPB]
27120|Der Ã¼beraus starke Willibald|Willi FÃ¤hrmann|Arena Verlag GmbH|YFC|[5AJ]
14983|Fingerhut-Sommer|Ben Aaronovitch|dtv Verlagsgesellschaft|FFP|[1DDU-GB-E,FFP,FMK,FYT]
75574|Der bÃ¶se Ort|Ben Aaronovitch|dtv Verlagsgesellschaft|FFP|[1DDU-GB-ESL,FFP,FMK,FMX,FYT]
27962|Der Galgen von Tyburn|Ben Aaronovitch|dtv Verlagsgesellschaft|FFP|[1DDU-GB-ESL,FFP,FMK,FMX,FYT]
21783|Ein weiÃŸer Schwan in Tabernacle Street|Ben Aaronovitch|dtv Verlagsgesellschaft|FMK|[1DDU,1DDU-GB-E,1DDU-GB-ESL,FF,FFK,FFP,FMK,FMW,FMX,FYT,UR,UX,UYQ,3MRBF]
27625|Brennende Spiegel|Brent Weeks|Blanvalet Taschenbuchverl|FBA|[FBA,FMB,FYT]
55821|Einer mehr|Yvonne Hergane|Peter Hammer Verlag GmbH|YBCS|[5ABK,YBL]
33093|The Giraffe and the Pelly and Me|Roald Dahl|Penguin Books Ltd (UK)|YFB|[5AF,5AH,YFA,YFP,YFQ]
16856|Bilder-RÃ¤tsel-SpaÃŸ fÃ¼r Kids||Neuer Favorit Verlag|Y|[]
52069|Die Abenteuer der schwarzen Hand|Hans JÃ¼rgen Press|Ravensburger Verlag|YFC|[5AL,5AR,YFCA,YFCF]
21683|RÃ¤tselspaÃŸ fÃ¼r SpÃ¼rnasen|Hans JÃ¼rgen Press|cbj|YBGH|[5AL,YBGH,YBL,YF,YNVP]
42229|Vater und Sohn - Zusammen durch dick und dÃ¼nn|Erich Ohser, E.O. Plauen|FISCHER KJB|YBCH|[5AG,XY,YF]
1768|Das super Spiel-SpaÃŸ-Ideenbuch||Dorling Kindersley Verlag|JNLB|[5AG,5AH,5AJ,5AK,5AL,5HKA,4CD,JNW,SZ,WDM,YBL,YNP,YNW]
39322|Vater und Sohn 01|E. O. Plauen|Ravensburger Verlag|YFQ|[5AG,5AH,5AR,YBC,YFQ,YFU]
38610|Star Wars: The Mandalorian|Joe Schreiber|Panini Verlags GmbH|FLS|[5AL,FJ,FLS,FYT,YFC,YFG]
41520|Looking for Alaska|John Green|Harper Collins Publ. UK|YF|[5AQ]
64143|Legendary|Stephanie Garber|Piper Verlag GmbH|FMR|[5AQ]
60266|LYING GAME 01 - Und raus bist du|Sara Shepard|cbt|YFCF|[5AQ,1KBB,YFB]
39404|Trauriger Tiger toastet Tomaten|Nadia Budde|Peter Hammer Verlag GmbH|YBC|[5AF,YBL]
78387|Harry Potter 1-3 Box Set: A Magical Adventure Begins|Joanne K. Rowling|Bloomsbury UK|FBA|[FM,YFB,YFH]
47665|Quidditch im Wandel der Zeiten|Joanne K. Rowling, Kennilworthy Whisp|Carlsen Verlag GmbH|YFH|[5AL,1DDU,FM,Y,YF,YFB,YFR]
4532|Laguna Cove|Alyson Noel|St. Martin's Griffin|YFB|[YX]
35369|Glitzerzauber-Malblock EinhÃ¶rner||Tessloff Verlag|YBLN1|[5AF,YBGC,YBLL]
62653|Malblock - Tiere im Zoo||Hauschka Verlag|YBGC|[5AC,5AD,4CA,WZG,YBL,YZG]
19373|Glitzer-Malblock Feen||Ars Edition GmbH|YBG|[5AB,5ABK,YBL]
26453|Nella Nixe: Meereszauber-Malblock||Coppenrath F|YBCH|[5AF,5JA,YBCH,YBGC,YBL,YFH,YZS]
60861|Die Sockensuchmaschine|Knister|Arena Verlag GmbH|YFH|[5AJ]
68373|Momo|Michael Ende|Pegasus Yayinlari|YF|[5AN]
61877|Mein erstes Buch - Die Welt|Chiara Piroddi|White Star Verlag|YNM|[5AG,4CD,YNN]
24782|333 Origami - Falten und Spielen|Thade Precht|Edition Michael Fischer|WFTM|[YBL]
43347|Mein erstes Dino-Bastelbuch||Coppenrath F|YNPH2|[5AC,YBG,YBLL,YNN]
66202|The Fever Code|James Dashner|Scholastic Ltd.|YFG|[5AN,5AQ]
55313|TÃ¼rkisch fÃ¼r AnfÃ¤nger 01: Meine verrÃ¼ckte Familie|Claudia KÃ¼hn|Carlsen Verlag GmbH|YFB|[5AN,YFB,YFM,YFN,YFQ]
53761|Meine Kindergarten-Freunde (Einhorn)||Ars Edition GmbH|YBG|[5AC,YBG,YBL,YF,YXHB,YZG,YZS]
5253|Daughter of Chaos (Chilling Adventures of Sabrina, Novel 2), Volume 2|Sarah Rees Brennan|SCHOLASTIC|YFH|[]
