,itemID,title,author,language,collection,isbn,publisher,description,main topic,subtopics
58303,20676,Frankenstein (Graphic Revolve: Common Core Editions),Mary Shelley,,,,Capstone Press,,XADC,YF
58304,48814,"Frankenstein (Illustrated) for kids: Adapted for kids aged 9-11 Grades 4-7, Key Stages 2 and 3 by La",Mary Shelley,,,,INDEPENDENTLY PUBLISHED,,YFD,
58305,16529,"Frankenstein: Frankenstein, a novel by Mary Shelley is a Classic Gothic Thriller, a Passionate Roman",Mary Shelley,,,,INDEPENDENTLY PUBLISHED,,YFD,
58306,51355,Frankie's Magic Football: Frankie vs The Knight's Nasties,Frank Lampard,,,,Hachette Children's Group,,YFC,5AF|YFH|YFR
58307,13566,Franklin and the Little Sisters,,,,,KIDS CAN PR,,YFZZ,
58308,21187,Franklin's Soapbox Derby,,,,,KIDS CAN PR,,YFP,
58309,44766,"Frankly, I Never Wanted to Kiss Anybody!: The Story of the Frog Prince as Told by the Frog",",Nancy Loewen",,,,Capstone Press,,YFB,
58310,38102,Franny and Pom Pom go to Boot Camp,Nena Jackson,,,,LIGHTNING SOURCE INC,,YFK,
58311,40546,Fratelli,Agata Privitera,,,,INDEPENDENTLY PUBLISHED,,YFM,
58312,47780,"Fratelli di sangue: Spin off tratto da ""Amore senza vita""","Silvana Cino, Patrizia Balossino",,,,INDEPENDENTLY PUBLISHED,,FMX,
58313,34697,Frau Würmels Weisheiten,Edeltraut Hildebrandt,,,,Books on Demand,,FBA,
58314,9897,Fray,Harry Manners,,,,Harry Manners,,FLQ,
58316,25247,Freaks & Frolics of Little Girls & Boys,Josephine Pollard,,,,Applewood Books,,YFT,
58317,42206,Freaks Ahoy,Leigh Hobbs,,,,Allen & Unwin,,YFB,
58318,29127,Freaks Out!,Jean Ure,,,,HarperCollins Publishers,,YFN,5AK|YFS
58320,19092,Freaks: Uma Experiência Para Lá de Normal,Miguel Carqueija,,,,INDEPENDENTLY PUBLISHED,,FL,
58321,14477,Freche Freunde - Freches Freundebuch,erdbär GmbH (Freche Freunde),,,,Edition Michael Fischer,,YXHB,WZG|YB|YBL|YXHB
58322,20205,Freche Piraten auf hoher See,Christa Koppensteiner,,,,G & G Verlagsgesellschaft,,Y,5AJ|2ACG
58323,41733,Freckle Face Fred,Deborah B. Cavitt,,,,4RV PUB LLC,,YFQ,
58324,29073,Fred and Me,Maya Franklin,,,,TEACHER CREATED MATERIALS,,YBLN1,
58325,60697,Freddie and Friends: Bugging Out: A Story about Learning to Keep Small Problems Small,Kimberly Delude,,,,BOYS TOWN PR,,YXE,YF
58326,11278,Freddie's Rainy Day,Phil Hall,,,,UK Book Publishing,,YNTR,YFB
58327,53527,Freddy. Ein Hamster lebt gefährlich,Dietlof Reiche,,,,"Beltz GmbH, Julius",,YF,5AL
58328,72312,Fredrick the Butterfly,Karen Ann Smythe,,,,Karen Ann Smythe,,YNNL,YFP
58329,44879,Free To Be Me,Toni Zundel,,,,Choose Happy Productions,,YFB,YXD
58330,44427,Free Zone,Charles Platt,,,,Memoranda Verlag,,F,
58331,73804,Free!,Lorene Cary,,,,New City Community Press,,YFY,YXF
58332,24488,Freedom,Angela Dorsey,,,,Enchanted Pony Books,,YFC,
58333,67850,Freedom,Catherine Johnson,,,,Scholastic,,YFB,
58334,24240,Freedom,Angel Rimron-Molloy,,,,Austin Macauley,,FM,
58335,41053,Freedom,Catherine Rillera,,,,iUniverse,,YFB,YXW
58337,70336,Freedom Trail,Jeanne Williams,,,,iUniverse,,YFT,1KBB|3MN
58338,15742,Freedom Train,Evelyn Coleman,,,,MARGARET K MCELDERRY BOOKS,,YXPB,1KBB|YFT
58339,29780,Freedom's Pen: A Story Based on the Life of Freed Slave and Author Phillis Wheatley,Wendy Lawton,,,,MOODY PUBL,,YFT,1KBB
58340,44780,Freedomland,Bean Anne Bean,,,,iUniverse,,FL,
58341,49314,Freehome,C. T. Lowe,,,,iUniverse,,FL,
58342,3014,Freemason? Did You Mean Badass: Blank Line Occupation Journal to Show Appreciation to That Colleague,Thithiajobs,,,,INDEPENDENTLY PUBLISHED,,YF,
58343,47928,Freestylers: Data Beast: Poison!,Andrew Fusek Peters,,,,Hachette Children's Group,,YFC,5AR|4Z-GB-ACJ
58344,746,Freeze,Chris Priestley,,,,Barrington Stoke,,YF,
58345,19807,Frei bis in die Unendlichkeit,Sandra Rehschuh,,,,Carow Verlag,,YFH,YFJ
58346,78845,Freight Train,Adria F. Klein,,,,STONE ARCH BOOKS,,YF,
58347,6573,Freiheit!,Inge Ott,,,,Freies Geistesleben GmbH,,YFT,5AP|3MLQ
58348,53776,Freischwimmen,Vera Kissel,,,,cbt,,YXHB,5AQ|5HRB|1DFG-DE-BE|1DFG-DE-BK|YFB|YXF|YXHB|YXS
58349,5583,French Stories / Contes Français (A Dual-Language Book) (English and French Edition),,,,,WWW.SNOWBALLPUBLISHING.COM,,YF,
58350,25018,Fresh Ink: An Anthology,,,,,EMBER,,YF,
58351,11120,Fresh Snow!,Natasha Wing,,,,Natasha Wing,,YNWM,YFR
58352,42391,Fressen Tiger Gras?,Hyeon-Jeong An,,,,Neumann-Neudamm GmbH,,YBL,YF
58353,19581,Freunde zum Pferdestehlen - Mein Freundebuch,,,,,Edition Michael Fischer,,YXHB,WZG|YBL|YXHB
58354,22143,Freundebuch - Alle meine Freunde - Pinguin,,,,,Coppenrath F,,YBG,5JA|YBG|YBL|YNN|YZS
58355,33335,Freundebuch - Alle meine Kindergartenfreunde - Pferdefreunde,,,,,Coppenrath F,,YBCH,5AC|WFT|YBCH|YBG|YBL|YZS
58356,7488,Freundebuch - Cosmic School - Meine Freunde (Astronauten),,,,,Coppenrath F,,YBL,5JB|YBG|YZS
58357,54247,Freundebuch - Cosmic School - Meine Freunde (Kätzchen),,,,,Coppenrath F,,YBL,5JA|YBG|YZS
58358,31919,Freundebuch - Der Grolltroll - Meine Freunde,,,,,Coppenrath F,,YBCH,5JB|YBCH|YBG|YBL|YFH|YZS
58359,78786,Freundebuch - Funny Patches - Meine Freunde,,,,,Coppenrath F,,YZG,5JA|YBG|YBL|YZS
58360,44737,Freundebuch - Fußball - Meine Freunde,,,,,Coppenrath F,,YNWD1,5JB|YBG|YBL|YNWD1|YZG|YZS
58361,9783,Freundebuch - Handlettering - Life is better with friends,,,,,Coppenrath F,,YBL,5JA|WFU|YBG|YZS
58362,55796,Freundebuch - Handlettering - Meine Freunde,,,,,Coppenrath F,,YBG,5JA|WFU|YBG|YBL|YZS
58363,158,Freundebuch - I LOVE HORSES - Meine Freunde,,,,,Coppenrath F,,YZS,5JA|YBCH|YBG|YBL|YNNH4|YZS
58364,23466,Freundebuch - Kuschelfreunde - Meine Freunde (Panda),,,,,Coppenrath F,,YBL,YBG|YZS
58365,45107,Freundebuch - Kuschelfreunde - Meine Freunde (Tiger),,,,,Coppenrath F,,YBL,5JA|YBG|YZS
58366,110,Freundebuch - Meine Freunde - Fußballfreunde,,,,,Coppenrath F,,YNWD1,5AG|5JB|YBG|YBL|YNWD1|YZS
58367,19949,Freundebuch - Meine Freunde - Motorsport,,,,,Coppenrath F,,YNTR,5JB|YBG|YBL|YNTR|YZS
58368,18178,Freundebuch - Meine Freunde - Sport,,,,,Coppenrath F,,YZS,5AG|5HKA|5JB|YBG|YBL
58369,34801,Freundebuch - Meine liebsten Freundinnen und Freunde (Prinzessin Lillifee),,,,,Coppenrath F,,YBCH,5JA|YBCH|YBG|YBL|YZS
58370,38575,Freundebuch - Meja Meergrün - Meine Freunde,Erik Ole Lindström,,,,Coppenrath F,,YBG,5JA|YBG|YBL|YFH|YZS
58371,21017,Freundebuch - Memento Monstrum - Meine Freunde,,,,,Coppenrath F,,YBL,YBG|YFH|YZS
58372,23718,Freundebuch - Nature Zoom - Meine Freunde,,,,,Coppenrath F,,YBG,YBG|YBL|YNN|YZS
58373,38048,Freundebuch - Outer Space - Meine Kindergartenfreunde,,,,,Coppenrath F,,YBL,5JB|YBG|YZS
58374,14530,Freundebuch - Pferdefreunde - Meine Freunde. Galoppierende Pferde,,,,,Coppenrath F,,YZS,5JA|YBCH|YBG|YNNH4
58375,25115,Freundebuch - Pferdefreunde - Stute mit Fohlen,,,,,Coppenrath F,,YNNH4,5JA|YBCH|YBG|YBL|YNNH4|YZS
58376,23624,Freundebuch - Rulantica - Meine Freunde,,,,,Coppenrath F,,YBCH,5JB|YBCH|YBG|YBL|YFHD|YZS
58377,4024,Freundebuch Prinzessin Lillifee. Meine Freundinnen und Freunde,,,,,Coppenrath F,,YBCH,5AG|5HKA|WFT|YBCH|YBG|YBL|YZS
58378,4610,"Freundinnen (Anziehpuppen, Anziehpuppen-Sticker)",,,,,Ullmann Medien GmbH,,YBG,YBL
58379,15556,Frevlersbrut,Katharina Maier,,,,epubli,,FM,
58381,38109,Friction,E. R. Frank,,,,ATHENEUM BOOKS,,YXHB,YF|YXQD
58382,53445,"Fridolin, Kolumbine und Billi-Vanilli - Eine Geschichte mit Reimen und Überraschungen","Ernst Singer, Ernst Univ. Prof. Dr. Singer",,,,novum publishing gmbh,,F,
58383,56490,Fried Chicken for Jesus,Tramaine Davis,,,,CHRISTIAN FAITH PUB INC,,YFK,
58384,48806,Friederike Riedesel - Eine Frau reist in den Krieg 1777,Friederike Riedesel,,,,epubli,,FV,
58386,78203,Friedrich,Hans Peter Richter,,,,PUFFIN BOOKS,,YFT,
58388,36321,Friends,Kathryn Cave,,,,Friendly Dragon,,YFB,
58389,76381,Friends - A Collection of Stories,Alyce Park Breshears,,,,Fideli Publishing Inc.,,YFU,
58390,67024,Friends Old and New,Beatrice Masini,,,,Templar Publishing,,YFB,5AJ|YFS
58391,31647,Friends at School/ Les amis a` l'e`cole,"Mary Birdsell, Vera Lynne Stroup-Rentier",,,,FINDING MY WAY BOOKS,,YPCK,2ADF|YBL|YXHB
58392,43704,"Friends forever - Armbänder knüpfen, knoten, flechten",Laura Strutt,,,,Edition Michael Fischer,,YNPH2,5AJ|YBL
58393,74753,Friendship Is Golden (The Silent Ninja #2),Aaliyah C. Blackmon,,,,LIGHTNING SOURCE INC,,YFR,
58396,3990,Fright-And-Seek: A Spooky Search-And-Color Mission,Lei Melendres,,,,PENGUIN WORKSHOP,,YBG,YFD|YFQ
58397,45681,Frights,Lisa Tiffen,,,,One Tentacle Publishing,,YFB,YXE
58398,32556,Frindle: Special Edition,Andrew Clements,,,,ATHENEUM BOOKS,,YFA,YFQ
58399,20171,Fritz & Fertig - Schach-Knobel-Block. Bd.2,"Jörg Hilbert, Björn Lengwenus",,,,Quinto,,G,W|Y
58400,21963,Fritz & Fertig Schach-Rätsel-Block,"Jörg Hilbert, Björn Lengwenus",,,,Terzio GmbH,,WDMG1,5AG|W|Y|YBL|YF|YNVP
58401,19953,Fritz Plaschke,"Harms Dirk, Dirk Harms",,,,Karina,,FMK,
58402,52021,Fritzi und Lulu,"Claudia Görde, Birgit Six",,,,KlimaKinder GbR,,YNG,5AC|5AG|YF|YNG|YNN|YP
58403,35148,Frog & Dog,Brien Perry,,,,Brien Perry,,YFB,YX
58404,38456,Frog Kissin',Penelope Dyan,,,,Bellissima Publishing LLC,,YFB,YX
58405,42805,"Frog Meets Dog: Acorn Book (Frog and Dog Book #1), Volume 1",Janee Trasler,,,,SCHOLASTIC,,YXHB,YFQ
58406,48692,Frog Went A-Courtin',"John Langstaff, Feodor Rojankovsky",,,,TURTLEBACK BOOKS,,YFA,
58407,40281,Frog Went A-Courtin',John Langstaff,,,,HARCOURT BRACE & CO,,YFA,
58408,3874,Frognapped,,,,,Katherine Tegen Books,,YFD,
58409,14828,"Frohe Weihnacht, kleiner Esel!",,,,,SCM R. Brockhaus,,YBC,YBL|YFA|YFK
58410,62287,From A to Z,Sonya J Bowser,,,,Zolie Zi Empire,,YFB,YXD
58411,16423,From Heaven to Heaven,Karin Kirkendol,,,,LIGHTNING SOURCE INC,,YFK,
58412,6254,From Order to Chaos,Michael Houri,,,,Xlibris,,FL,
58413,10762,From Slave to Soldier: Based on a True Civil War Story,Deborah Hopkinson,,,,ALADDIN,,YFT,1KBB
58414,1038,From The Other Side: Poetry And Short Stories,Neall Ryon,,,,WESTWOOD BOOKS PUB LLC,,FYB,FM
58415,74550,From the Ashes,Meghan Brunner,,,,1st Book Library,,FM,
58416,44927,From the Ashes,Luke Courtney,,,,AuthorHouse UK,,FMB,
58417,67195,From the Blue,Paul Allen Roberts,,,,AuthorHouse,,FMB,
58418,39234,"From the Earth to the Moon by Jules Verne, Fiction, Fantasy & Magic",Jules Verne,,,,Aegypan,,YFH,
58419,33532,From the Heart of A Man,Hubert Clarke,,,,Xlibris,,YFB,YXE
58420,56514,From the Machine,Darris Forbrook,,,,AuthorHouse,,FJ,FL
58421,28911,Front Lines,Michael Grant,,,,Egmont UK Ltd,,YFCB,5AN
58422,40144,Frontal,John Scalzi,,,,FISCHER TOR,,FLP,FYT
58423,31177,Frost,Wendy Delsol,,,,CANDLEWICK BOOKS,,YFH,
58424,32192,Frost,Holly Webb,,,,Little Tiger Press Group,,YFH,5AG|YFP
58425,39829,Frost & Payne - Die mechanischen Kinder 1: Die Jagd beginnt,Luzia Pfyl,,,,Greenlight Press,,FLP,
58426,75870,Frost & Payne - Die mechanischen Kinder 2: In den Abgrund (Bände 4-6),Luzia Pfyl,,,,Greenlight Press,,FLM,FM
58427,72667,Frost & Payne - Die mechanischen Kinder 3: Alte Rechnungen,"Pfyl Luzia, Luzia Pfyl",,,,Greenlight Press,,FLP,FM
58428,60054,Frost & Payne - Die mechanischen Kinder 4: Schachmatt (Bände 10-12),"Pfyl Luzia, Luzia Pfyl",,,,Greenlight Press,,FLP,FM
58429,6461,Frostbite,Richelle Mead,,,,Razorbill,,YFH,
58430,5076,Frosted August,C. Sabina,,,,iUniverse,,YXQF,YFB
58431,68919,Frostheart 2,Jamie Littler,,,,Penguin Books Ltd (UK),,YNXB,5AK|YFC|YFH|YFQ
58433,51528,Frosty the Snowman: Snow Wonder! [With Paint],Golden Books,,,,GOLDEN BOOKS PUB CO INC,,YFZZ,5HPD|YBG
58434,68817,Frout-Frout Le Cochon,Manceau Edouard,,,,FRIMOUSSE,,YF,
58435,70141,Frozen Fire,Katrin Gindele,,,,Lauinger Verlag,,FMX,
58436,72942,Frozen Maths Practice 5,,,,,Centum Books,,YBLA,
58437,5104,Frozen Shadows,Kevin Kroschel,,,,Lulu.com,,FM,
58438,61780,Frozen Story Collection (Disney Frozen),Random House Disney,,,,RANDOM HOUSE DISNEY,,YFZZ,YFH|YFJ
58439,43577,Frozen Tides,Nikki Loftin,,,,Razorbill,,YFH,
58440,10203,Frozen: Junior Novelization,,,,,TURTLEBACK BOOKS,,YFZR,YFJ|YFZZ
58442,71265,Fruits,"Valerie Bloom, David Axtell",,,,Pan Macmillan,,YBLC,1KJW|YDP|YNPC
58443,31799,Frères de Sang,Delphine Maeder,,,,Books on Demand,,FMX,1DD|FR|3M
58444,27511,Fröhlich-freche Luftballonfiguren,Ralf Esslinger,,,,Frech Verlag GmbH,,,5AF|5H
58446,52703,Frühling Malbuch,Die Blokehead,,,,Blurb,,YFB,
58448,70893,Frühstück mit Vampir,Lynsay Sands,,,,LYX,,FBA,5JA|1KBB|FB|FBA|FM|FMR|FR|FRT|3MRB
58449,58500,Fuchsreihe Band 13-15: Sammelband V,Nicky P. Kiesow,,,,INDEPENDENTLY PUBLISHED,,YFH,
58450,69281,Fuego Y Hielo / Fire and Ice,Erin Hunter,,,,SALAMANDRA,,YFC,YFH|YFP
58451,60195,Fuga do Egito: Moisés e as dez pragas,Pip Reid,,,,LIGHTNING SOURCE INC,,YNMD,5HPV|YNRM
58452,58153,Fui ferito: ad una gamba da colui che comandava un battaglion,Glauco Pazzaglini,,,,LIGHTNING SOURCE INC,,FM,
58453,62901,Fulda entdecken,"Kornelia Wagner, Carolin Ferres, Matthias Hansen",,,,Parzellers,,YBL,YN
58454,21702,Fulfilling Your Trust,Ali Gator,,,,Ali Gator,,YXZR,YFB
58455,41165,Full Circle,David W. Burks,,,,iUniverse,,YFT,1D
58456,36040,Full of Beans,Jennifer L. Holm,,,,YEARLING,,YXHB,1KBB|YFT
58457,38678,Full-Court Mess,Jake Maddox,,,,STONE ARCH BOOKS,,YFCF,YFR|YXHB
58458,57434,"Fully Booked, Volume 1",Tim Harris,,,,PUFFIN AU YR,,YFQ,
58459,62336,Fun Animals Coloring By Numbers,Mathyz Learning,,,,Mathyz,,YBLD,
58460,11860,Fun Learning Wheel: Colours,Yoyo,,,,Yoyo Books,,YBL,
58461,56303,Fun Learning Wheel: Numbers,Yoyo,,,,Yoyo Books,,YBL,
58462,907,Fun With Maths,C T Ganesan,,,,abramis,,YNTM,YPMF
58463,1204,Fun and Hey Ho,,,,,Applewood Books,,YFB,1F|YNM
58464,71607,Funerals & Fly Fishing,Mary Bartek,,,,St. Martins Press-3PL,,YFB,YXD
58465,27155,Funkelnde Zauberwesen. Krickel-Kratz-Malbilder,Marie Rose Boisson,,,,Arena Verlag GmbH,,YBG,5AH|YBL
58466,62308,Funklerwald,Stefanie Taschinski,,,,Oetinger Taschenbuch GmbH,,YFJ,5AJ
58467,58485,Funny School Stories: Learning to Read Box Set: 5 Fun-Filled Adventures!,Various,,,,HARPERCOLLINS,,YFQ,YFS
58468,54439,Funny Stories For 7 Year Olds,Helen Paiba,,,,Pan Macmillan,,YFQ,YFU
58469,38417,Funny Stories Shades Shorts 2.0,"Alan (Alan Durant) Durant, Julia (Julia Williams) ",,,,Ransom Publishing,,YFQ,5AN|5AR
58470,65204,"Funny, Funny Finley!",Cindy Butera,,,,OUTSKIRTS PR,,YFQ,
58471,5054,Funtastik,"Ju Honisch, Michael Edelbrock, Lea Baumgart, Renée",,,,Leseratten Verlag,,FM,
58473,47436,Furry Blessings,Richard C Smith III,,,,"Christian Faith Publishing, Inc",,FM,5PGM|FW
58475,29027,"Further Adventures of Nils by Selma Lagerlof, Juvenile Fiction, Classics",Selma Lagerlof,,,,Wildside Press,,YFA,
58476,11071,Fury,Steven James,,,,AMAZON CHILDRENS PUB,,YFCF,YFH
58477,26629,Fury of the Gods,L. Christodoulou,,,,AuthorHouse UK,,FM,
58478,53886,Furyborn,Claire Legrand,,,,"Sourcebooks, Inc",,YFH,
58479,43307,Fusion,S. Usher Evans,,,,"Sun's Golden Ray Publishing, LLC",,FJ,FL
58480,1923,Futures,Edison Carver,,,,Abbott Press,,FL,
58481,28919,Fuzzy,"Tom Angleberger, Paul Dellinger",,,,Abrams,,YFG,
58482,10147,Fußball-Rätsel gegen die Zeit,,,,,Ars Edition GmbH,,YBG,5AK|WHJ|YBG|YBL|YNVP|YNWD1
58483,4053,Fábulas De Esopo: Adaptadas por,Marilda Frossard Mores,,,,INDEPENDENTLY PUBLISHED,,YF,
58484,34632,Fächerbuch - Papa sein!,Valerie Flakowski,,,,Coppenrath F,,VFXB,5HKA|5HKF|5JB|VFXB|WZG|WZS|YBL
58485,58841,Fäden des Schicksals,Lana Morgenstern,,,,Wiesengrund Verlag,,FMB,FMH|FMR
58486,40804,Färbung mit Meiner BFF - Band 1,Coloring Bandit,,,,Coloring Bandit,,YBG,
58487,64352,Färbung mit meiner BFF - Band 2,Coloring Bandit,,,,Coloring Bandit,,YBG,
58488,34277,Färbung mit meiner BFF - Band 3,Coloring Bandit,,,,Coloring Bandit,,YBG,
58489,52581,Füchse lügen nicht,Ulrich Hub,,,,Carlsen Verlag GmbH,,YFA,5AJ|YFA|YFP|YFQ
58490,44734,Fühl-Stickerheft: Mein Fühl-Stickerheft - Wilde Tiere,,,,,Ars Edition GmbH,,YBG,5AC|YBL
58491,63632,Füller-Knüller-Abenteuer,,,,,Pro Business,,YFC,5AL|YBL|YFS
58493,36582,Fünf Minuten vor Orwell,E. R. Carmin,,,,HJB Verlag,,FM,
58494,44713,Fünf Romane,H.G. Wells,,,,Nikol Verlagsges.mbH,,FL,
58495,53820,Fünf Theaterstücke über Krieg,"Roel Adam, Guy Krneta, Per Lysander, Suzanne Lebea",,,,Verlag der Autoren,,DD,Y
58496,71590,Fünf Theaterstücke über Natur und Umwelt,"Gioconda Belli, Silvia Andringa, Rudolf Herfurtner",,,,Verlag der Autoren,,F,
58498,64406,Fünf auf Crashkurs,Hans-Jürgen Feldhaus,,,,dtv Verlagsgesellschaft,,YFB,5AN|5HRB|1DDF|1DDF-FR-VB|YFB|YFQ|YFS
58499,4520,Für die Ewigkeit,Karliene Schönheit,,,,Books on Demand,,FMR,
58501,55702,Für kleine Prinzessinnen - Mein Fingerabdruck Stempelbuch,,,,,Schwager und Steinlein,,YBGC,YBC|YBGC|YBL|YZG
58502,45772,"Für kleine Zeichner. Punkt, Punkt, Komma, Strich...",Iris Prey,,,,"Bassermann, Edition",,YBG,5AD|WFA|YBL|YN
58503,33126,G.O.T.T.,Sebastian Schaefer,,,,Eridanus Verlag,,FL,
58504,44333,G16SS Writing Dinosaurs,Kelly Miles,,,,Miles Kelly Publishing Ltd,,YBLA,
58505,1518,GAME OF THRONES,David Nolan,,,,MGM Books,,FMB,
58506,54221,GEGEN UNENDLICH,,,,,p.machinery,,FL,
58507,68266,GEGEN UNENDLICH 11,,,,,p.machinery,,FL,
58508,5382,GEGEN UNENDLICH 12,,,,,p.machinery,,FL,
58509,44888,GEGEN UNENDLICH 13,,,,,p.machinery,,FL,
58510,62724,GEGEN UNENDLICH 14,,,,,p.machinery,,D,FL
58511,62451,GEGEN UNENDLICH 15,"Raven E. Dietzel, Sascha Dinse, Ute Dietrich, Lea ",,,,p.machinery,,FL,FM
58512,54117,GEGEN UNENDLICH 16,,,,,p.machinery,,FL,
58513,4995,GEILE SAU,Sam Gozaga,,,,Books on Demand,,FRX,5X
58514,25849,GEN,Siegfried Busse,,,,tredition,,FB,
58515,55190,GEOlino Wadenbeißer - Verzwickte Krimi-Comics zum Lesen & Mitraten Band 7,Ina Rometsch,,,,moses. Verlag GmbH,,WDK,XQD|YBL|YFU
58516,2470,GHOST,David Michael Slater,,,,Market Management Group,,YFC,YFQ
58518,68429,GIANT Gemstones,Patrina McKenna,,,,LIGHTNING SOURCE INC,,YFH,
58520,25414,GODS' Warrior,Derek E. Pearson,,,,GB Publishing Org,,FMT,
58522,76786,GRACIE AND GOD'S GREAT TEN,Nellie Fenwick,,,,Port Hole Publications,,YFK,5PGM|YFT
58523,25176,GREED,,,,,BlackHarePress,,FM,
58524,9690,GRRM - Eine Retrospektive Band 2,George R. R. Martin,,,,Fanpro,,DNB,FK|FL|FM
58525,6686,GYMMY THE OWL AND HIS FRIENDS,Vladimir Zaglada,,,,AuthorHouse,,YFP,
58527,25030,Gabriel,Amelia Blackwood,,,,Sieben-Verlag,,FM,FR
58528,71609,Gabriel,Inka Loreen Minden,,,,Books on Demand,,FM,
58529,51900,Gabriel and the Hour Book (Yesterday's Classics),Evaleen Stein,,,,Yesterday's Classics,,YFT,3KH|3KL
58530,61220,Gabriel's City,Laylah Hunter,,,,Riptide Publishing,,YFH,
58532,52,Gabriel: Book 2 of the Styclar Saga,Nikki Kelly,,,,ST MARTINS PR 3PL,,YFHR,
58534,56023,"Gadgets and Gears, Bk 1: The Mesmer Menace",Kersten Hamilton,,,,Houghton Mifflin Harcourt Publishing Company,,YFC,YFH
58535,53446,Gael,"Elena Coppi, Deborah Muscaritolo",,,,LIGHTNING SOURCE INC,,FMB,
58536,5778,"Gaither Sisters Trilogy Box Set: One Crazy Summer, P.S. Be Eleven, Gone Crazy in Alabama",Rita Williams-Garcia,,,,HARPERCOLLINS,,YFN,1KBB|YFT
58537,37537,"Galdäa, Der ungeschlagene Krieg",Karsten Kruschel,,,,Wurdack,,,FLP|FLR|FLS
58538,74108,Galens Suche,Erin Elder,,,,epubli,,FM,
58539,67151,Galilee's Gift,Sheila Deeth,,,,Inspired by Faith and Science,,YFK,5PGM|YFT
58540,45721,Gallagher-Chroniken 04: Gallaghers Rückkehr,Achim Hiltrop,,,,Atlantis Verlag,,FLS,5JB
58541,46309,Gamble Taken,Roger Russell,,,,Xlibris,,FJ,FL
58542,74851,Game Changer,Neal Shusterman,,,,Walker Books Ltd.,,YFG,
58543,35634,Game Face,Andrew Kantar,,,,Wee Creek Press,,YNMH,YFB
58544,32982,Game of Thrones 3,George R. R. Martin,,,,Penhaligon,,FMB,
58545,42074,Game's End,Kevin J. Anderson,,,,WordFire Press LLC,,FMB,
58546,33675,"Game: The Sequel to ""i Hunt Killers""",Barry Lyga,,,,LITTLE BROWN & CO,,YFCF,YFN
58547,53659,Gameplay,Kevin J. Anderson,,,,WordFire Press LLC,,FMB,
58548,49263,Gamer,Constantin Gillies,,,,Begedia,,FL,FYB
58549,38481,Gamer,Chris Bradford,,,,Barrington Stoke Ltd,,YFG,5AJ|5AR
58550,48553,Gamer: Virus,Chris Bradford,,,,Barrington Stoke,,YFG,5AK|5AR
58551,44838,Games of Survival (Inuktitut): Traditional Inuit Games for Elementary Students,Johnny Issaluk,,,,INHABIT MEDIA,,YNMC,1KBC|YNV
58552,24735,Gangsta Rap,Benjamin Zephaniah,,,,Bloomsbury Publishing PLC,,YFB,
58554,74892,Ganz schön clever!. Bd.2,Stefan Heine,,,,Ullstein TB,,WDK,YBG|YZG
58555,8722,Ganz viel Kunst - Mein buntes Mitmachbuch,Rosie Dickins,,,,Usborne Verlag,,YBG,YBL
58556,5520,Gappy Disappears (Book Two of the Young Vampire Adventures),Star Donovan,,,,BRONWYNN PR LLC,,YFD,YFH
58557,31477,Gar nicht schwer - Muster und mehr,Miriam D'Oro,,,,dtv Verlagsgesellschaft,,YBGC,5AK|5JA|WF|WFU|WFX|WJ|WZG|WZS|YBGC|YF|YN|YNVP|YZ|YZG|YZS
58558,28606,Garbancito = Jack and the Beanstalk,,,,,COMBEL EDICIONES EDIT ESIN,,YF,
58559,19269,Garden Gnome Stories,,,,,TRAFFORD PUB,,YFJ,
58560,66178,Garden Tiger: Finding Identity in Christ,Danielle Causer Brabston,,,,WESTBOW PR,,YFK,YFP
58561,41570,Gardens in Spring,Jennifer Fretland VanVoorst,,,,BULLFROG BOOKS,,YBLJ,
58563,54947,"Garfield Show #1: Unfair Weather, The",Jim Davis,,,,Papercutz,,XADC,YF
58564,43081,Garkain: Book One of The Uluru Legacy,Anna J. Walner,,,,LIGHTNING SOURCE INC,,FMX,
58565,68543,Garrett P. Serviss' Science Fiction,Garrett Putman Serviss,,,,LEONAUR,,FJ,FL
58566,16128,Gaslands: Refuelled: Post-Apocalyptic Vehicular Mayhem,Mike Hutchinson,,,,OSPREY PUB INC,,FLQ,
58567,67686,Gaslight,Eloise Williams,,,,Firefly Press Ltd,,YFT,
58568,75492,Gaslight & Grimm,Jody Lynn Nye,,,,eSpec Books,,FLM,
58569,9015,Gaslight Grotesque,,,,,EDGE Science Fiction and Fantasy Publishing,,FMT,
58570,54459,Gastfreundschaft,Joachim Wobst,,,,Books on Demand,,FB,
58572,73143,Gateway,Lawrence Dewyatt Abrams,,,,AuthorHouse,,FL,
58573,1512,Gatos Libro Para Colorear,El Blokehead,,,,Blurb,,YFB,
58574,42116,"Gatão, Gatinho (Big Cat, Little Kitty in Portuguese)",Scotti Cohn,,,,ARBORDALE PUB,,YFP,
58575,41662,Gauche Et Droite,Taylor Farley,,,,CRABTREE SEEDLINGS LES JEUNES,,YBLF,YNTM
58576,25303,Gears,Gordon Bonnet,,,,Fleet Press,,FJ,FL
58577,16396,"Gears of Revolution, Volume 2",J. Scott Savage,,,,SHADOW MOUNTAIN PUB,,YFH,
58578,17939,Gears of War: Abstammung,"Jason M. Hough, Tobias Toneguzzo",,,,Panini Verlags GmbH,,FYT,FJ|FL|FYV
58579,9692,Gebrochene Söhne - Die Söhne der Selenar & Der Zorn des Magnus,Graham Mcneill,,,,Black Library,,FLQ,FL|FLQ
