|itemID|title|author|language|collection|isbn|publisher|description|main topic|subtopics
57223|8929|Emily Windsnap and the Ship of Lost Souls|Liz Kessler||||Hachette Children's Group||YFB|
57224|6031|Emily Windsnap and the Siren's Secret|Liz Kessler||||Hachette Children's Group||YFH|
57230|37817|Emma's 1St Day of School: El Primer Dia De Clases De Emma'|Alyssa Brooks||||AUTHORHOUSE||YF|
57243|30243|Emperiguin|Michael Cram||||Xlibris US||FM|
57245|53268|Empire Burning|Michael Chatfield||||MC Publishing Inc.||FJ|FL
57274|7395|Endstation|Kia Kahawa||||Plan9 Verlag||FLP|
57283|45913|Engelserwachen|Hawa Mansaray||||Talawah Verlag||FMR|"FB|FMR|FMX"
57284|45454|Engelsjagd|Andrea Gunschera||||Sieben Verlag||FM|FMR
57299|78233|Enseñar los números en infantil (30 juegos de encontrar las diferencias)|Garcia Santiago||||Fichas de preescolar||YBG|
57308|43118|Enter Three Witches|Caroline B. Cooney||||SCHOLASTIC||YFT|
57310|43671|Entfessle und liebe dich|A. Peshewa||||Books on Demand||FM|
57314|68046|Entkommen|Amber Lynn Natusch||||Amazon Publishing||FMX|
57321|57094|Epic Fantasy Short Stories|Philippa Semper, Brian Bogart||||FLAME TREE PUB||FM|
57329|69984|Er?|Maurice Renard||||Projekt Gutenberg||FM|
57335|33586|Erasmus Emmerich und die Maskerade der Madame Mallarmé|Katharina Fiona Bode||||Art Skript Phantastik||F|"1|1D|1DD|1DDF|1DF|1DFG|1DFG-DE-B|1DFG-DE-BE|1DFG-DE-V|1DFG-DE-VH|FB|FBA|FJ|FL|FLM|FM|FMX"
57337|65767|Erdbeersommer (2). Unterm Sternenhimmel|Ilona Einwohlt||||Arena Verlag GmbH||YFM|5AM
57344|23893|Erewhon|Samuel Butler||||Lector House||FUP|
57351|29936|Erika's Story|Ruth Vander Zee||||CREATIVE ED & PAPERBACKS||YFT|
57357|21318|Erinnerungsalbum - Meine Taufe|||||Coppenrath F||WZS|"5HKA|5HKF|5PGM|WZG|WZS|YBG|YZS"
57370|32313|Erstleseblock - Quer durchs Jahr|Ulrike Maier||||Hauschka Verlag||YBL|"5AG|4CD|YP|YZG"
57397|23217|Escape From Camp Bedlam|Robert Armstrong||||Austin Macauley||YFC|
57399|64833|Escape Game Adventure: The Last Dragon|Melanie Vives, Remi Prieur||||SCHIFFER KIDS||YFCA|"YBG|YFH"
57404|14786|Escape Games Level 3 (blau) - Löse die Rätsel! - 12 Escape Games ab der 6. Klasse|Arnaud Durand||||Edition Michael Fischer||WDK|"5AM|WDK|YBG|YBL"
57407|40881|Escape Velocity|Mark Walden||||SIMON & SCHUSTER BOOKS YOU||YFCF|YXHB
57423|35820|Esescifi 2016|Circolo Culturale Esescifi||||Lulu.com||FL|
57424|46729|Eskrinor - Das Reich der Zwerge|Matthias Teut||||Dichtfest GbR||FMB|5AX
57434|74517|Et Medicus Cattus: Latin Edition of The Healer Cat|Tuula Pere||||WICKWICK LTD||YFC|YFP
57435|66963|Etanas Söhne - Band 3 - Ewige Verdammnis|Antje Jürgens||||tredition||FM|
57440|42279|Eternal: More Love Stories with Bite|||||SMART POP||YFH|
57442|7282|Ethan Stark - Das letzte Gefecht|Jack Campbell||||Lübbe||FLP|"1Z|FLS|3MRB"
57443|27998|Ethan Stark - Ära des Aufruhrs|Jack Campbell||||Lübbe||FLS|
57473|9032|Every Word|Ellie Marney||||Allen & Unwin||YFB|
57478|32638|Everything's Not Fine|Sarah Carlson||||Turner Publishing Company||YFN|
57481|38057|Evil in the Heart of Man|Reed C. Dixon||||Archway Publishing||FMH|
57485|40752|Evolution (3). Die Quelle des Lebens|Thomas Thiemeyer||||Arena Verlag GmbH||YFC|"5AN|YFC|YFE|YFM"
57486|38078|Evolution 2. Der Turm der Gefangenen|Thomas Thiemeyer||||Arena Verlag GmbH||YFC|"5AN|YFE|YFM"
57490|52031|Exel - Der sterbende Schwan|Regina Und Giuseppe De Facendis||||Lulu.com||FL|
57496|69597|Exin Ex Machina|G. S. Jennsen||||Hypernova Publishing||FLS|
57508|18787|Explorers on Witch Mountain|Alex Bell||||Faber And Faber Ltd.||YFH|"5AK|YFC|YFP|YNN"
57514|71352|Extinction Reversed|J. S. Morin||||LIGHTNING SOURCE INC||FLQ|
57518|34305|Eye of the Sleeping Dragon|Uncle Mike||||LitFire Publishing, LLC||FM|
57528|16593|FREDDIE AND FLOSSIE AND SNAP|Hope||||ALAD - ALADDIN PAPERBACKS||YFR|YNV
57529|19505|FREDDIE AND FLOSSIE AT THE BEACH|Hope||||ALAD - ALADDIN PAPERBACKS||YFR|
57537|288|Fabio The World's Greatest Flamingo Detective: The Case of the Missing Hippo|Laura James||||Bloomsbury Publishing PLC||YFCF|"YFB|YFP|YFQ"
57543|8597|Fables The Deluxe Edition Book Eleven|Bill Willingham||||DC Comics||XQM|"FM|XA"
57552|58901|Faceoff Fall Out|Jake Maddox||||Capstone Global Library Ltd||XADC|YF
57554|66974|Facing the German Foe (WWI Centenary Series)|James Fiske||||Last Post Press||YFT|YNJ
57557|9277|Fact Cat: Science: Sound|Izzi Howell||||WAYLAND||YBLN1|YNT
57566|43353|Faerywood|Judith L. Walley, Virginia T. Faith||||AuthorHouse||FM|
57570|62919|Fair Weather|Richard Peck||||PUFFIN BOOKS||YFT|1KBB
57573|70855|Fairway Phenom|Matt Christopher||||LITTLE BROWN & CO||YFR|
57594|5170|Falkenbrüder|Rita Peter||||epubli||FM|
57603|37746|Fallen Angel|Nathalie C. Kutscher||||Books on Demand||FMM|"FB|FF"
57607|1568|Fallen dreams|Francoise Jacob||||Tellwell Talent||FMB|
57628|44181|Fancy Nancy: Splendid Speller|Jane O'Connor||||HARPERCOLLINS||YFQ|YFS
57654|40099|Farewell to Bill and Nell and Their Adventures|Clara E. Martin||||AuthorHouse||FM|
57661|14799|Fart Squad #3: Unidentified Farting Objects|Seamus Pilger||||HARPERCOLLINS||YFQ|YFS
57692|60741|Favole di Perrault. Il gatto con gli stivali e Enrichetto dal ciuffo|Carlo Collodi, Charles Perrault||||Lulu.com||FM|
57714|8751|Fee|Monika Feth||||cbt||YFB|"5AQ|1DDU-GB-S|YFM"
57741|22209|Ferdinands klitzekleine Superkräfte|Hélèna Villovitch||||Beltz GmbH, Julius||YF|5AK
57750|15890|Festung des Teufels - Band 3|Elisabeth Vinera||||novum publishing||FB|
57753|24363|Feuer - Gefährliche Begierde|Coreene Callahan||||Heyne Taschenbuch||FMR|"1KBB-US-WPNWS|FRX|FYT"
57755|63734|Feuer im Schatten (Das Geheimnis der Schwingen 1)|Aurelia L. Night||||Carlsen Verlag GmbH||YFHR|"5AT|5JA|5LKE|6FG|FMR|FRT|YFHR"
57769|73340|Feuerwehrmann Sam: Vorschulblock|||||Panini Verlags GmbH||WDKX|"5AF|4CA|YBCH|YBG|YBLC|YBLD|YBLF|YBLH|YBLP"
57784|68971|Fichas con juegos para la guardería (Fichas de trazar y colorear para mejorar el control del rotulad|Garcia Santiago||||Fichas de preescolar||YBG|
57785|56952|Fichas con juegos para la guardería (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57787|3507|Fichas con juegos para la guardería (Libros para niños de 2 años - Libro para colorear números, colo|Garcia Santiago||||Fichas de preescolar||YBG|
57788|39433|Fichas con juegos para la guardería (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57789|44542|Fichas con juegos para la guardería (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57790|4012|Fichas con juegos para la guardería (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
57806|43509|Fichas de actividades con números (30 juegos de encontrar las diferencias)|Garcia Santiago||||Fichas de preescolar||YBG|
57807|37877|Fichas de actividades con números (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57816|18968|Fichas de actividades divertidas para niños (Fichas de trazar y colorear para mejorar el control del|Garcia Santiago||||Fichas de preescolar||YBG|
57817|51389|Fichas de actividades divertidas para niños (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57818|12787|Fichas de actividades divertidas para niños (Libros para niños de 2 años - Libro para colorear númer|Garcia Santiago||||Fichas de preescolar||YBG|
57819|55290|Fichas de actividades divertidas para niños (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57820|40905|Fichas de actividades divertidas para niños (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57821|44050|Fichas de actividades divertidas para niños (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
57824|54266|Fichas de aprender a contar para preescolar (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57825|17437|Fichas de colorear (Libros para niños de 2 años - Libro para colorear números, colores y formas)|Garcia Santiago||||Fichas de preescolar||YBG|
57866|18630|Fichas de números para preescolar (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57873|1198|Fichas de preescolar (30 juegos de encontrar las diferencias)|Garcia Santiago||||Fichas de preescolar||YBG|
57874|54626|Fichas de preescolar (Fichas de trazar y colorear para mejorar el control del rotulador - Vol 1)|Garcia Santiago||||Fichas de preescolar||YBG|
57875|33423|Fichas de preescolar (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57876|75913|Fichas de preescolar (Libros para niños de 2 años - Libro para colorear números, colores y formas)|Garcia Santiago||||Fichas de preescolar||YBG|
57877|66189|Fichas de preescolar (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57878|37129|Fichas de preescolar (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
57879|74371|Fichas de sumas para preescolar (Genio de las mates Vol. 2)|Garcia Santiago||||Coloring Pages Ltd||YBG|
57889|54055|Fichas educativas para preescolares (Fichas de trazar y colorear para mejorar el control del rotulad|Garcia Santiago||||Fichas de preescolar||YBG|
57890|75359|Fichas educativas para preescolares (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57892|32490|Fichas educativas para preescolares (Libros para niños de 2 años - Libro para colorear números, colo|Garcia Santiago||||Fichas de preescolar||YBG|
57893|53104|Fichas educativas para preescolares (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57894|57940|Fichas educativas para preescolares (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57895|5133|Fichas educativas para preescolares (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
57896|15621|Fichas imprimibles para infantil (30 juegos de encontrar las diferencias)|Garcia Santiago||||Fichas de preescolar||YBG|
57897|1871|Fichas imprimibles para infantil (Fichas de trazar y colorear para mejorar el control del rotulador |Garcia Santiago||||Fichas de preescolar||YBG|
57898|69669|Fichas imprimibles para infantil (Genio de las mates Vol. 2)|Garcia Santiago||||Coloring Pages Ltd||YBG|
57900|8028|Fichas imprimibles para infantil (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57901|33120|Fichas imprimibles para infantil (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57902|10525|Fichas imprimibles para infantil (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
57905|1011|Fichas imprimibles para preescolar (30 juegos de encontrar las diferencias)|Garcia Santiago||||Fichas de preescolar||YBG|
57906|39181|Fichas imprimibles para preescolar (Fichas de trazar y colorear para mejorar el control del rotulado|Garcia Santiago||||Fichas de preescolar||YBG|
57907|17415|Fichas imprimibles para preescolar (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57909|22758|Fichas imprimibles para preescolar (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57910|34515|Fichas imprimibles para preescolar (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57911|18514|Fichas imprimibles para preescolar (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
57913|159|Fichas para colorear preescolar (Fichas de trazar y colorear para mejorar el control del rotulador -|Garcia Santiago||||Fichas de preescolar||YBG|
57914|74575|Fichas para colorear preescolar (Libros para niños de 2 años - Libro para colorear números, colores |Garcia Santiago||||Fichas de preescolar||YBG|
57915|9948|Fichas para colorear preescolar (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57916|9040|Fichas para colorear preescolar (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57917|60733|Fichas para colorear preescolar (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
57924|30536|Fichas para empezar antes de infantil (Fichas de trazar y colorear para mejorar el control del rotul|Garcia Santiago||||Fichas de preescolar||YBG|
57925|38155|Fichas para empezar antes de infantil (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57928|35965|Fichas para empezar antes de infantil (Libros para niños de 2 años - Vol. 1)|Garcia Santiago||||Fichas de preescolar||YBG|
57929|53483|Fichas para empezar antes de infantil (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57930|72211|Fichas para empezar antes de infantil (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57931|64997|Fichas para empezar antes de infantil (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
57937|31721|Fichas para infantil (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57939|31455|Fichas para infantil (Libros para niños de 2 años - Libro para colorear números, colores y formas)|Garcia Santiago||||Fichas de preescolar||YBG|
57940|7718|Fichas para infantil (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57941|15459|Fichas para infantil (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57951|59756|Fichas para niños (30 juegos de encontrar las diferencias)|Garcia Santiago||||Fichas de preescolar||YBG|
57952|25870|Fichas para niños (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57953|390|Fichas para niños (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57954|34056|Fichas para niños (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57955|61467|Fichas para niños (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
57956|7290|Fichas para pre-infantil (30 juegos de encontrar las diferencias)|Garcia Santiago||||Fichas de preescolar||YBG|
57963|22667|Fichas para pre-infantil (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57965|8139|Fichas para pre-infantil (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57966|25772|Fichas para pre-infantil (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57986|19564|Fichas preparatorias para preescolar (Fichas de trazar y colorear para mejorar el control del rotula|Garcia Santiago||||Fichas de preescolar||YBG|
57987|20651|Fichas preparatorias para preescolar (Genio de las mates Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57989|32885|Fichas preparatorias para preescolar (Libros para niños de 2 años - Vol. 1)|Garcia Santiago||||Fichas de preescolar||YBG|
57990|33368|Fichas preparatorias para preescolar (Libros para niños de 2 años - Vol. 2)|Garcia Santiago||||Fichas de preescolar||YBG|
57991|41213|Fichas preparatorias para preescolar (Libros para niños de 2 años - Vol. 3)|Garcia Santiago||||Fichas de preescolar||YBG|
57992|28458|Fichas preparatorias para preescolar (Libros para niños de 2 años - Vol. 4)|Garcia Santiago||||Fichas de preescolar||YBG|
58000|11959|Fifteen Postcards|Kirsten Mckenzie||||Squabbling Sparrows Press||FLG|
58034|30853|Finders Reapers|Anna Staniszewski||||SOURCEBOOKS JABBERWOCKY||YFH|
58035|29611|Findet Dorie - Basteln mit Schablonen|Florentine Specht||||Schwager und Steinlein||WFTM|"5AD|YBG|YBL"
58044|15757|Finding Shapes in Nature: A Discovery Book for Children|Jeanne B. O'Brien M. Ed||||NEWMAN SPRINGS PUB INC||YBLH|
58055|17112|Fingers|Dawn Schauer||||AuthorHouse||FL|
58056|20767|Fingerstempel-Spaß Feen|||||Ars Edition GmbH||YBG|"5AD|YBG|YBLD"
58063|57515|Fionrirs Reise 03 ins Tal der Drachen|Andreas Arnold||||Reimheim Verlag||FXB|"5AJ|FJ|FM|FXB|FXS|YFC|YFH"
58075|23362|Fire Over Atlanta|Gilbert Morris||||MOODY PUBL||YFT|"1KBB|YFK"
58088|75314|Firefly - Big Damn Hero|Nancy Holder, James Lovegrove||||TITAN BOOKS||FYV|FLS
58094|42332|Firewalker|Josephine Angelini||||Pan Macmillan||YFHR|
58099|77210|First Blood|Jan Burchett, Sara Vogler||||Hachette Children's Group||YFCB|YFT
58106|65485|First Hundred Words in French|Heather Amery||||Usborne Publishing Ltd||YBLA|"5AC|4Z-GB-ACA|2ADF|YPCK"
58117|6978|First Words Sticker Workbook [With Stickers]|Sarah Creese||||MAKE BELIEVE IDEAS INC||YBL|
58123|47886|Five Are Together Again|Enid Blyton||||Hachette Children's Group||YFC|5AK
58126|9484|Five Go Off In A Caravan|Enid Blyton||||Hachette Children's Group||YFC|5AK
58127|7668|Five Have A Mystery To Solve|Enid Blyton||||Hachette Children's Group||YFC|5AK
58130|10700|Five On A Treasure Island|Enid Blyton||||Hachette Children's Group||YFC|5AK
58131|26683|Five On Finniston Farm|Enid Blyton||||Hachette Children's Group||YFC|5AK
58144|41026|Flame in the Mist|Renée Ahdieh||||Hodder And Stoughton Ltd.||YFH|"5AN|1FPJ|FM|YFT"
58151|4650|Flappy and Scrappy|Arthur Yorinks||||HARPERCOLLINS||YXHB|YFP
58159|7563|Fleeced!|Julia Wills||||Templar Publishing||YFB|
58163|42472|Flerya|Emily Thomsen||||Drachenmond-Verlag||YFHR|"FMB|YFHR"
58167|68931|Fliederblütenregen|Margarethe Alb||||Books on Demand||FMK|"5AN|YFH"
58170|43966|Flight 714 to Sydney|Herge||||Egmont UK Ltd||YBCH|"5AK|XADC|YFC"
58175|34197|Flipped: Adventure Stories / Ghost Stories|Various||||HARPERCOLLINS 360||YF|
58176|47637|Flirten für Anfänger|Ulrike Wronski||||Oetinger Taschenbuch GmbH||YF|5AN
58179|9718|Flood Gates|Katheryn Maddox Haddad||||Northern Lights Publishing House||YPCA21|"5PGM|YFK"
58183|47318|Florence the Friendship Fairy|Daisy Meadows||||Hachette Children's Group||YFH|
58187|1224|Fluch des Wolfes|Patricia Briggs||||Heyne Taschenbuch||FMR|"1KBB|FRX|FYT|3MR"
58190|20758|Flucht aus Trollstadt|Hans-Peter Klimkowsky||||Books on Demand||FM|
58193|19336|Flug nach Inferno|Georg Bugla||||Books on Demand||FM|
58196|72919|Fluidity|Abeo Robinson||||Tablo Pty Ltd||FJ|FM
58197|5780|Flunked|Jen Calonita||||SOURCEBOOKS JABBERWOCKY||YFJ|"YFH|YFS"
58208|75777|Flying Feet|Patricia Reilly Giff||||WENDY LAMB BOOKS||YFQ|YFS
58209|57886|Flying Fergus 10: The Photo Finish|Chris Hoy||||Templar Publishing||YFC|"5AH|YFH|YNW"
58211|34173|Flying Furballs 7|Donovan Bixley||||Upstart Press Ltd||YFB|
58214|68706|Flügel der Dunkelheit|Angela Planert||||Isegrim||FM|"1DD|FMM|FMX|FN|FRM|YFHR"
58218|5568|Foiled|Carey Fessler||||Foeg||YFT|"1KBB|3MP"
58221|68595|Folk Hero|Katheryn Maddox Haddad||||Northern Lights Publishing House||YFX|
58238|41979|For Merrie England|Emma Leslie||||Salem Ridge Press||YFT|"3KH|3KL"
58259|35865|Forgive Me, Mr. Hunter|T. N. Cullen||||FriesenPress||YFB|YXE
58265|51019|Formas, colores y números para preescolares (Libros para niños de 2 años - Libro para colorear númer|Garcia Santiago||||Fichas de preescolar||YBG|
58266|9007|Formas, números y colores para infantil (Libros para niños de 2 años - Libro para colorear números, |Garcia Santiago||||Fichas de preescolar||YBG|
58268|75202|Forscher im Universum der Astralkörper|Jörg Hugger||||Books on Demand||FL|FM
58287|74257|Fourth Grade Fairy, Volume 1|Eileen Cook||||ALADDIN||YFJ|
58291|47121|Fox Runner - Die Macht der Verwandlung|Ali Sparkes||||FISCHER KJB||FYT|"5AL|FYT|YFH"
58295|22995|Frag doch mal ... die Maus!: Bauernhof|||||Carlsen Verlag GmbH||YBLL|"5ABK|YBG|YBLL|YNNF"
58315|10139|Freak|Rodman Philbrick||||Ravensburger Verlag||YFB|"5AQ|4CL|YFB|YFM|YXHB"
58319|13496|Freaks of Nature|Wendy Brotherlin||||Spencer Hill Press||YFG|
58336|28098|Freedom Frog|Jennifer Lyons||||Elm Hill||YPCA21|"5PGM|YFK"
58380|28865|Freya and the Dragon Egg|K. W. Penndorf||||Open Door Publications||YFH|
58385|44373|Friederike, das Kußmonster|Judith Hechler||||Books on Demand||YF|"4CA|Y"
58387|65892|Friendly Fire|Chris Staeden||||Xlibris||FJ|FL
58394|48363|Friendship Through the Ages Set|Hasbro||||LITTLE BROWN BOOKS FOR YOUNG R||YFZZ|"YFH|YFQ"
58395|30132|Friesenrecht - Akt VIII|Gerd B. Freimuth||||Books on Demand||FMH|3K
58432|11344|Frostseelen|Natalie Speer||||Lübbe||FM|
58441|27144|Fruit of Misfortune|Nely Cab||||Clean Teen Publishing||YFH|YNX
58445|35282|Fröhliche Weihnachten, liebes Christkind!|Christine Nöstlinger||||FISCHER KJB||YFB|"5AL|5HPD"
58447|17267|Frühling im Jenseits|Hannelore Friesen||||Books on Demand||FM|
58472|39871|Furious|Aaron Shaver||||WordCrafts, LLC||FMW|
58474|65985|Furry in Love|Nicki P. Cook||||Wölfchen Verlag|||FP
58492|60157|Fünf Freunde - Das Buch zum Film. Bd.3|Enid Blyton||||cbt|||1DDU
58497|66103|Fünf Yetis suchen ein Zuhause|Eva Ibbotson||||dtv Verlagsgesellschaft||YFC|"5AK|1DTP|1FZTH"
58500|13088|Für immer Immerstadt|Lisa Brenk||||Wölfchen Verlag||FM|YF
58517|28999|GHOST OF CUTLER CREEK|Cynthia Defelice||||St. Martin's Press||YFCF|
58519|22781|GODS' Enemy|Derek E. Pearson||||GB Publishing Org||FMT|
58521|75274|GOLEM - Die Künstliche Intelligenz: Das Artefakt der Ewigkeit|Michael Rodewald||||Books on Demand||FL|1D
58526|24856|Gabby Duran and the Unsittables|Elise Allen, Daryle Conners||||DISNEY PR||YFQ|"YFG|YFS"
58531|57776|Gabriel's Journey|Alison Hart||||PEACHTREE PUBL LTD||YFT|1KBB
58533|28390|Gabriela Gucci Sorpresa y la Tetera Mágica|Stephanie Carleton||||Avid Readers Publishing Group||YFB|
58553|7961|Ganom|Demetria Cornfield||||epubli||FK|
58562|1233|Garfield Original Graphic Novel: Trouble in Paradise|Scott Nickel, Mark Evanier||||Boom Studios||YFB|
58571|8868|Gates of Neptune|Gilbert Morris||||MOODY PUBL||YFH|YFK
58584|65339|Gefallene Federn|Alice Nietgen||||Books on Demand||FM|
58596|60612|Gehirnjogging|Sarah Khan||||Usborne Verlag||YNVP|"5AJ|YBL"
58603|8369|Gejagt von Schicksal und Verrat (Sturmwanderer 3)|July Winter||||Carlsen Verlag GmbH||FRT|"5AT|5AX|5JA|5LKE|6FG|FMB|FMR|FRT|YFHR"
58604|32899|Gejagte der Schatten (Seday Academy 1)|Karin Kratt||||Carlsen Verlag GmbH||FRT|"5AT|5AX|5JA|5LKE|6FG|FMM|FMR|FMX|FN|FRD|FRM|FRT|FXB|YFHR"
58611|21390|Geliebte Sünde|Sylvia Day||||Heyne Taschenbuch||FMR|FYT
58630|35218|George Johnson's War|Maureen Garvie, Mary Beaty||||GROUNDWOOD BOOKS||YFT|1KBB
58633|66088|George Orwell - As duas obras-primas|George Orwell||||Omnia Publica International LLC||FUP|
58635|53469|George R. R. Martin's A Game of Thrones 5-Book Boxed Set (Song of Ice and Fire Series)|George R. R. Martin||||Random House LCC US||FYV|"FB|FJ|FMB"
58639|23734|George and Martha: Round and Round Early Reader|James Marshall||||HOUGHTON MIFFLIN||YXHB|YFP
58640|64321|George and Martha: The Best of Friends Early Reader|James Marshall||||HOUGHTON MIFFLIN||YXHB|YFP
58648|53675|Geronimo Stilton: #20 Surf's Up, Geronimo|Geronimo Stilton||||Scholastic US||YFC|
